,country,year,life_expectancy,general_medical_treatment_per_inhabitant,reported_household_burglaries_per_thousand,reported_crimes_of_violence_per_thousand,victims_of_reported_criminal_offences_per_thousand,education_qualifying_for_the_labour_market_percent,employment_rate,long-term_unemployment_per_thousand,median_personal_disposable_income,low_income_in_3_consecutive_years,divorces_per_thousand,dissolved_families_with_children_per_hundred,square_meters_dwelling_area_per_person,electoral_participation_at_the_last_general_election_percent,electoral_participation_at_the_last_municipal_election_percent,population,waste_incinerated,waste_incinerated_per_capita
378,skive,2016,0.14999999999999147,0.08333333333333304,-0.8499999999999996,0.2999999999999994,-0.35000000000000053,-0.5499999999999972,0.10000000000000853,-2.88,2823.3000000000175,1.08,0.4666666666666668,-0.33333333333333304,0.2666666666666657,-0.6333333333333258,0.03333333333333144,-136.33333333333576,-593.1666666666661,-0.011682733713190563
379,struer,2016,0.4000000000000057,0.13333333333333286,-0.03333333333333366,0.36666666666666714,0.033333333333333215,-0.6833333333333371,0.1799999999999926,-4.559999999999999,1505.679999999993,0.7999999999999972,-1.1333333333333329,0.44999999999999973,0.21666666666666856,-0.5999999999999943,0.4333333333333371,-10.83333333333212,-334.5,-0.01558526239643182
380,viborg,2016,0.18333333333333712,0.016666666666667496,-1.0500000000000007,0.46666666666666723,0.09999999999999964,-0.9833333333333343,0.0799999999999983,-2.2200000000000024,2421.75999999998,1.1600000000000001,-0.5,-0.2666666666666666,-0.09999999999999432,-0.5666666666666629,0.3333333333333428,286.0,558.8333333333321,0.0047658002200922644
381,brønderslev,2016,0.09999999999999432,0.13333333333333286,-3.0666666666666673,-0.19999999999999973,-0.08333333333333304,-0.36666666666666003,0.2599999999999909,-3.42,2661.959999999992,0.7600000000000016,0.5166666666666675,-0.3166666666666669,0.016666666666672825,-0.7333333333333343,0.9666666666666686,135.0,1399.5,0.03741514007340113
382,frederikshavn,2016,0.21666666666666856,0.016666666666666607,0.34999999999999964,0.46666666666666634,-0.4500000000000002,-0.9166666666666714,-0.14000000000000057,-4.260000000000002,1947.2600000000093,1.6999999999999993,-0.21666666666666856,-0.2333333333333334,0.23333333333332718,-0.5333333333333314,0.2666666666666657,-146.0,2365.0,0.040448410195702444
383,hjørring,2016,0.11666666666666003,-0.04999999999999982,0.38333333333333375,-0.2666666666666666,-0.6333333333333337,-0.7999999999999972,0.3199999999999932,-4.76,2225.0,1.7199999999999989,2.566666666666668,0.1333333333333333,0.30000000000000426,-0.5666666666666629,0.86666666666666,4.0,-97.16666666666788,-0.00142766213171025
384,jammerbugt,2016,0.23333333333333428,0.06666666666666732,-1.2666666666666666,-0.06666666666666687,-0.4166666666666661,-0.4833333333333343,0.6599999999999966,-2.360000000000001,2575.7000000000116,0.879999999999999,0.11666666666666892,-0.08333333333333348,0.25,-0.46666666666666856,0.6666666666666714,-21.66666666666424,-590.1666666666661,-0.015146159176987584
385,læsø,2016,0.0,0.3166666666666673,-1.3666666666666665,-1.133333333333333,-0.21666666666666679,-0.7833333333333314,-1.039999999999992,-1.5199999999999996,3374.640000000014,-2.200000000000001,-4.666666666666666,0.6833333333333336,-0.38333333333333997,-0.5333333333333314,0.46666666666666856,7.1666666666667425,-136.83333333333326,-0.07915035347109756
386,mariagerfjord,2016,0.19999999999998863,0.06666666666666732,-0.2666666666666666,0.33333333333333304,-0.8833333333333329,-0.8166666666666629,0.4200000000000017,-2.960000000000001,3068.7399999999907,0.7399999999999984,-0.21666666666666856,0.18333333333333313,0.21666666666667567,-0.46666666666666856,0.5666666666666629,21.0,-2734.166666666668,-0.06510841139627116
387,morsø,2016,0.44999999999998863,0.2833333333333332,-0.5499999999999998,0.3833333333333333,-0.16666666666666696,-0.63333333333334,0.519999999999996,-7.459999999999997,2603.5200000000186,2.8599999999999994,0.1999999999999993,-0.7333333333333334,0.31666666666667,-0.5666666666666487,0.9666666666666686,-173.66666666666788,-1305.5,-0.06009513343989978
388,rebild,2016,0.08333333333334281,0.13333333333333375,0.20000000000000018,0.43333333333333357,0.06666666666666643,-0.38333333333332575,0.44000000000001194,-2.1799999999999997,2812.560000000027,-0.2400000000000002,-2.166666666666666,-0.1499999999999999,0.14999999999999858,-0.23333333333333428,0.7666666666666657,1.3333333333321207,83.16666666666606,0.002804885934731882
389,thisted,2016,0.15000000000000568,0.14999999999999947,-0.7333333333333334,0.8666666666666663,0.2333333333333334,-1.2333333333333343,0.4000000000000057,-3.1799999999999997,2841.9400000000314,1.4600000000000009,-1.2666666666666675,-0.19999999999999973,0.1666666666666643,-0.3333333333333286,0.20000000000000284,-64.83333333333576,235.5,0.0059806148189540664
390,vesthimmerlands,2016,0.21666666666666856,0.09999999999999964,0.9500000000000002,0.3500000000000001,-0.5333333333333332,-1.2499999999999858,0.35999999999999943,-1.9400000000000013,2782.560000000027,0.7200000000000024,-2.8166666666666664,0.24999999999999956,0.1666666666666643,-0.5666666666666629,0.5,-91.0,-1360.666666666666,-0.035547072249367206
391,aalborg,2016,0.18333333333333712,0.04999999999999982,-0.8833333333333337,-0.18333333333333357,-1.8666666666666654,-0.7333333333333343,0.45999999999999375,-1.139999999999997,2164.7399999999907,1.8200000000000003,0.20000000000000107,-0.16666666666666652,-0.06666666666666288,-0.7666666666666657,0.23333333333333428,1503.833333333343,2336.166666666668,0.010421085937010563
393,frederiksberg,2017,0.6666666666666714,-0.0333333333333341,-1.5666666666666664,0.666666666666667,2.216666666666665,4.283333333333331,0.5999999999999943,-6.439999999999998,9561.720000000001,1.4000000000000021,-4.25,0.03333333333333366,-0.4833333333333343,-0.46666666666666856,0.5999999999999943,1392.6666666666715,-1774.6666666666679,-0.020985754300770043
394,dragør,2017,0.28333333333333144,-0.016666666666666607,1.799999999999999,0.7166666666666668,-0.34999999999999964,2.1333333333333258,-0.04000000000000625,-5.080000000000002,10341.51999999996,1.5000000000000018,0.0,0.28333333333333366,-0.1666666666666643,-0.3333333333333286,-0.5333333333333314,184.0,-64.66666666666697,-0.008951059217568558
395,tårnby,2017,0.3500000000000085,-0.06666666666666643,-2.083333333333333,1.2999999999999998,1.6833333333333371,2.566666666666663,0.20000000000000284,-10.14,9097.619999999995,1.8999999999999986,-2.799999999999999,0.13333333333333286,-0.25,-0.7000000000000028,-1.5999999999999943,498.33333333333576,-766.5,-0.022360018056606146
396,albertslund,2017,0.18333333333333712,0.09999999999999964,-3.666666666666666,0.2833333333333332,-0.5833333333333339,2.0,1.0799999999999983,-10.219999999999995,6345.6999999999825,-0.6599999999999966,0.33333333333333215,0.1499999999999999,0.11666666666666714,-1.2333333333333343,-0.5333333333333456,83.16666666666788,-861.0,-0.03175752960597439
397,ballerup,2017,0.45000000000000284,0.08333333333333393,-1.0666666666666664,0.9499999999999993,0.13333333333333375,2.1666666666666714,0.8000000000000114,-6.359999999999996,7655.600000000006,1.6799999999999997,-4.35,-0.20000000000000018,0.0833333333333357,-0.7666666666666657,-0.5333333333333314,-74.0,508.5,0.01100653410598984
398,brøndby,2017,0.36666666666667425,-0.15000000000000036,-0.75,1.4499999999999993,0.3000000000000007,3.11666666666666,0.3400000000000034,-7.0000000000000036,6017.559999999998,4.699999999999999,-1.0166666666666657,0.1499999999999999,-0.5,-1.5,-1.7333333333333272,545.0,-94.66666666666606,-0.0078025039014655295
399,gentofte,2017,0.5666666666666629,-0.016666666666666607,2.5500000000000025,0.6666666666666665,0.6833333333333336,4.983333333333334,0.35999999999999943,-3.84,9397.460000000021,4.220000000000002,-2.9000000000000004,0.0,-0.1666666666666643,-0.6999999999999886,-0.5333333333333456,883.0,35.66666666666788,-0.003408272411307478
400,gladsaxe,2017,0.4166666666666714,-0.13333333333333375,-1.833333333333333,0.26666666666666705,-0.3000000000000007,3.4833333333333343,0.5200000000000102,-7.560000000000002,7069.040000000008,2.520000000000003,-1.4166666666666679,-0.1166666666666667,-0.21666666666666856,-0.9333333333333229,-1.7999999999999972,1074.0,768.1666666666679,0.006036246522553745
401,glostrup,2017,0.23333333333333428,-0.016666666666666607,-0.29999999999999893,0.75,1.0333333333333332,3.049999999999997,0.37999999999999545,-5.599999999999998,8762.819999999978,3.620000000000001,-3.75,-0.1166666666666667,-0.4999999999999929,-1.0,-1.2666666666666657,204.0,-168.0,-0.010799382614820274
402,herlev,2017,0.46666666666666856,0.016666666666666607,-3.9499999999999993,-0.08333333333333304,-1.1333333333333337,2.316666666666663,0.8599999999999994,-7.659999999999997,7740.899999999994,2.719999999999999,-2.6833333333333353,-0.06666666666666643,-0.13333333333333286,-0.7999999999999972,-0.5999999999999943,370.5,179.16666666666606,0.001187092892106556
403,hvidovre,2017,0.6499999999999915,-0.06666666666666732,-1.333333333333334,0.2333333333333334,-0.2333333333333334,2.799999999999997,0.1600000000000108,-5.02,7315.120000000024,3.5199999999999996,-3.700000000000001,-0.7166666666666663,-0.19999999999999574,-0.9666666666666686,-1.7999999999999972,524.0,-30.0,-0.003952916030725728
404,høje-taastrup,2017,0.5499999999999972,0.016666666666666607,-2.6500000000000004,0.33333333333333304,-0.9166666666666679,3.4666666666666686,0.3400000000000034,-10.219999999999999,6044.0199999999895,3.1199999999999974,-0.9333333333333336,-0.04999999999999982,-0.25,-1.066666666666677,-2.200000000000003,694.3333333333358,710.1666666666661,0.009794792782584327
405,ishøj,2017,0.8333333333333286,0.2333333333333334,-1.5666666666666673,1.0,0.4999999999999991,4.81666666666667,1.7000000000000028,-15.239999999999995,5935.8399999999965,3.1799999999999997,-1.166666666666666,-0.4833333333333334,-0.5833333333333357,-1.7666666666666657,-5.06666666666667,591.0,-387.33333333333303,-0.026968070674459332
406,lyngby-taarbæk,2017,0.08333333333334281,0.0,-0.5333333333333332,0.75,0.3333333333333339,2.8999999999999915,0.14000000000000057,-5.119999999999997,7391.739999999991,2.5199999999999996,-0.31666666666666643,-0.3333333333333335,-0.13333333333333997,-0.5333333333333314,-0.7333333333333343,462.66666666666424,-947.8333333333321,-0.020303881494643683
407,rødovre,2017,0.38333333333333997,-0.11666666666666714,-2.366666666666667,0.6000000000000001,0.31666666666666554,2.6166666666666742,0.7800000000000011,-4.300000000000001,8194.320000000007,3.3000000000000007,-2.349999999999998,-0.3500000000000001,-0.28333333333333144,-0.8666666666666742,-1.6000000000000085,411.5,-109.16666666666606,-0.006389711524040831
408,vallensbæk,2017,0.3333333333333428,-0.25,-2.4833333333333325,0.1166666666666667,0.4500000000000002,2.9666666666666686,-0.1600000000000108,-5.979999999999997,5887.979999999981,1.0,-2.8166666666666664,0.2833333333333332,-0.43333333333333,-1.0333333333333314,-1.6666666666666714,288.33333333333394,-562.666666666667,-0.043032955810215046
409,allerød,2017,0.5,0.0,-0.016666666666667496,-0.033333333333333215,0.4166666666666661,1.5666666666666629,0.3199999999999932,-1.1599999999999993,10909.479999999981,1.9800000000000004,-2.049999999999999,-0.08333333333333348,0.21666666666666146,-0.3333333333333286,-0.6000000000000085,347.3333333333321,615.5,0.019946445856857786
410,egedal,2017,0.1666666666666714,-0.16666666666666607,-1.2833333333333314,0.8166666666666667,0.21666666666666679,1.4166666666666714,-0.1799999999999926,-2.119999999999999,8779.660000000003,2.0,-0.3000000000000007,-0.050000000000000266,0.01666666666666572,-0.5999999999999943,-1.0,472.66666666666424,404.83333333333394,0.006708832815636889
411,fredensborg,2017,0.5999999999999943,0.016666666666666607,-3.783333333333333,0.3999999999999999,-0.40000000000000036,2.4666666666666686,0.2599999999999909,-5.640000000000001,7130.180000000022,2.8199999999999985,-1.6999999999999993,-0.15000000000000036,0.13333333333333286,-0.7666666666666799,-0.9333333333333229,468.33333333333576,855.8333333333339,0.016913926796294776
412,frederikssund,2017,0.4166666666666572,-0.04999999999999982,-2.283333333333334,1.7666666666666666,1.3666666666666663,1.3166666666666629,0.480000000000004,-4.219999999999999,7555.619999999995,1.8800000000000008,-0.8833333333333329,0.01666666666666705,0.29999999999999716,-0.5333333333333314,-0.5333333333333456,347.83333333333576,-33.5,-0.002720582626918988
413,furesø,2017,0.25,-0.04999999999999982,-1.883333333333331,1.233333333333333,3.283333333333334,2.583333333333343,0.4399999999999977,-5.799999999999997,8432.400000000023,2.16,-2.083333333333334,-0.4500000000000002,-0.1666666666666643,-0.5,-1.7999999999999972,1032.1666666666642,-314.66666666666606,-0.01609058242043987
414,gribskov,2017,0.3333333333333286,0.08333333333333304,-0.38333333333333286,1.3666666666666667,0.43333333333333357,1.683333333333323,0.28000000000000114,-3.6000000000000014,7966.139999999985,3.9399999999999995,-2.6833333333333336,-0.10000000000000009,0.21666666666666146,-0.6666666666666714,-1.2000000000000028,242.16666666666424,1780.5,0.04122735005071465
415,halsnæs,2017,-0.01666666666666572,0.04999999999999982,0.34999999999999964,1.6833333333333336,1.0999999999999996,2.066666666666677,0.8199999999999932,-5.759999999999998,6745.020000000019,3.039999999999999,-2.549999999999999,-0.43333333333333357,0.18333333333333002,-0.63333333333334,-1.3333333333333286,234.5,902.0,0.026507633501777983
416,helsingør,2017,0.28333333333334565,0.01666666666666572,0.75,0.4999999999999991,-0.5499999999999989,1.9833333333333343,0.6799999999999926,-6.919999999999998,7747.8399999999965,2.0599999999999987,-0.43333333333333357,0.5499999999999994,0.10000000000000142,-0.7999999999999972,-1.2000000000000028,445.5,-931.3333333333321,-0.017393800869280274
417,hillerød,2017,0.4333333333333371,0.09999999999999964,-2.3666666666666663,0.5166666666666666,0.08333333333333215,1.9500000000000028,-0.21999999999999886,-3.8199999999999985,7512.579999999987,3.580000000000002,-0.6500000000000004,0.1333333333333333,-0.01666666666666572,-0.6000000000000085,-1.3333333333333428,684.1666666666642,-417.83333333333394,-0.01262655523508499
418,hørsholm,2017,0.3999999999999915,-0.04999999999999982,-0.06666666666666643,1.0,0.3166666666666673,2.316666666666663,0.4000000000000057,-3.66,9788.200000000012,2.240000000000002,-0.7166666666666668,-0.26666666666666705,0.03333333333333144,-0.6666666666666714,-0.2666666666666515,130.66666666666788,17.16666666666606,-0.0014378871495488443
419,rudersdal,2017,0.5333333333333314,0.04999999999999982,0.6833333333333336,0.3666666666666667,0.4666666666666668,2.433333333333337,0.3200000000000074,-2.540000000000001,12514.020000000019,1.08,-2.4833333333333325,0.016666666666666607,0.0833333333333357,-0.5,-0.5999999999999943,605.8333333333358,1477.1666666666679,0.022344181190339762
420,bornholm,2017,0.13333333333333997,-0.20000000000000018,-0.30000000000000004,0.11666666666666625,0.40000000000000036,1.7333333333333343,1.0400000000000063,-9.36,7177.499999999971,2.0,-2.4000000000000004,-0.8000000000000007,0.5666666666666629,-0.5666666666666629,-1.0,-278.5,1225.666666666666,0.0329403624906941
421,greve,2017,0.5999999999999943,0.13333333333333375,-2.999999999999999,0.3999999999999999,-1.0166666666666657,2.5,0.1599999999999966,-4.720000000000001,8758.180000000022,2.3800000000000026,-2.083333333333332,-0.4833333333333334,-0.1666666666666643,-0.7666666666666657,-1.9333333333333371,867.1666666666642,-104.33333333333394,-0.007846226724906091
422,køge,2017,0.4333333333333371,-0.016666666666666607,-2.583333333333334,0.6833333333333336,-0.6999999999999993,2.0500000000000114,0.6400000000000006,-7.719999999999997,7130.779999999999,3.799999999999999,-4.066666666666666,-0.3666666666666667,-0.18333333333333712,-0.63333333333334,-2.200000000000003,815.1666666666642,-1472.5,-0.03016164667251775
423,lejre,2017,0.5,-0.033333333333333215,-1.5500000000000007,1.0666666666666669,1.1166666666666663,1.3333333333333286,0.060000000000002274,-2.3999999999999986,8172.619999999995,1.5999999999999996,-1.7166666666666668,-0.06666666666666643,0.5833333333333286,-0.4333333333333371,-1.5333333333333314,181.16666666666788,-3.0,-0.0024321787827023544
424,roskilde,2017,0.3166666666666629,-0.04999999999999982,-1.8999999999999995,1.7000000000000002,0.5666666666666682,2.049999999999997,0.5,-3.339999999999998,9585.079999999987,0.9600000000000009,-0.9999999999999982,-0.033333333333333215,7.105427357601002e-15,-0.7000000000000028,0.2666666666666657,1447.8333333333285,-1778.5,-0.026952886641065932
425,solrød,2017,0.6833333333333371,0.2999999999999998,-2.333333333333332,0.8,0.5333333333333332,2.0333333333333314,0.5999999999999943,-6.98,9510.5,1.4799999999999986,-4.550000000000001,0.033333333333333215,-0.18333333333333712,-0.6333333333333258,-1.13333333333334,398.8333333333321,319.66666666666697,0.010083819157366947
426,faxe,2017,0.19999999999998863,0.04999999999999982,-1.9000000000000004,1.016666666666667,0.9500000000000002,2.049999999999997,0.35999999999999943,-6.779999999999996,6852.179999999993,5.16,-2.200000000000001,0.19999999999999973,-0.18333333333333712,-0.7666666666666799,-1.5333333333333314,398.33333333333576,851.1666666666661,0.019676573995600632
427,guldborgsund,2017,0.6500000000000057,0.16666666666666607,1.6333333333333329,0.31666666666666643,-0.7166666666666668,1.0833333333333428,0.3400000000000034,-5.039999999999999,5809.920000000013,6.34,-0.03333333333333499,-0.2333333333333334,0.23333333333332718,-0.7333333333333343,-1.4666666666666686,154.83333333333576,5460.0,0.08809252234240278
